browser_isolated_idle,browser_isolated_busy_abovenormal,browser_isolated_maximum_normal,browser_isolated_medium_abovenormal
100.70000000001164,114.36000000000058,100.73999999999069,116.03999999997905
100.01999999996042,100.89999999999418,100.56000000005588,131.35999999998603
99.6600000000326,115.24000000000524,100.47999999998136,115.72000000003028
101.14000000001396,100.83999999999652,100.92000000004192,116.05999999999769
99.87999999994643,115.74000000000524,100.65999999991618,106.32000000000698
100.98000000003958,115.95999999999184,101.5,131.95999999996275
100.35999999998604,116.30000000000292,99.34000000008382,131.52000000001863
100.38000000000466,111.13999999999942,102.77999999991152,116.11999999999534
100.55999999999769,113.5,100.06000000005588,115.53999999997905
100.3400000000256,123.48000000001048,101.0,122.5
100.9199999999837,114.91999999999824,100.76000000000931,115.61999999999534
100.3399999999674,100.44000000000231,101.57999999995808,131.64000000001397
100.30000000004657,115.25999999999476,111.23999999999069,115.8400000000256
100.61999999999534,100.91999999999824,102.70000000006983,116.20000000001164
100.23999999999069,115.61999999999534,100.0,106.53999999997905
100.51999999996042,100.52000000000407,100.39999999990688,131.53999999997905
100.1600000000326,115.32000000000698,99.86000000010245,131.60000000003492
100.79999999998836,116.3799999999901,101.05999999993946,116.23999999999069
100.11999999999534,122.48000000001048,110.95999999996276,115.46000000002095
100.61999999999534,100.33999999999652,120.78000000002794,122.59999999997672
100.26000000000931,115.51999999998952,101.1600000000326,115.79999999998836
100.47999999998136,116.1200000000099,101.95999999996276,131.5
100.36000000004424,100.44000000000231,124.44000000006054,115.29999999998836
100.44000000000231,115.81999999999243,79.88000000000466,116.5
100.29999999998836,100.08000000000176,100.38000000000466,106.8400000000256
100.4199999999837,117.25999999999476,100.59999999997672,132.0
100.46000000002095,101.08000000000176,102.47999999998136,130.9199999999837
100.64000000001396,111.05999999999769,102.18000000005122,116.0
100.45999999996276,113.24000000000524,100.69999999995343,115.60000000003492
99.70000000001164,107.38000000000466,100.3399999999674,122.57999999995808
100.76000000000931,110.05999999999769,101.18000000005122,115.40000000002328
100.70000000001164,120.52000000000407,101.73999999999069,132.14000000001397
100.27999999996972,110.79999999998836,108.57999999995808,115.6599999999744
100.6600000000326,113.9200000000128,92.76000000000931,115.9199999999837
100.05999999999769,106.77999999999884,118.52000000001864,106.38000000000466
100.67999999999302,116.05999999999769,100.07999999995808,132.1600000000326
99.94000000000231,100.11999999999534,119.52000000001864,131.32000000000698
100.85999999998604,116.05999999999769,100.47999999998136,116.05999999999769
100.09999999997672,100.10000000000582,117.6600000000326,115.63999999995576
100.6600000000326,115.97999999999593,104.68000000005122,122.20000000001164
100.14000000001396,115.74000000000524,100.31999999994878,116.1600000000326
100.6599999999744,100.58000000000176,104.21999999997206,131.94000000000233
100.47999999998136,115.23999999999069,99.96000000007916,115.27999999996972
100.38000000000466,116.55999999999769,102.31999999994878,116.38000000000466
100.28000000002794,122.24000000000524,101.40000000002328,106.55999999999769
100.61999999999534,100.68000000000757,101.07999999995808,131.61999999999534
100.17999999999302,115.27999999999884,100.52000000001864,130.97999999998137
100.44000000000231,100.19999999999708,105.97999999998136,116.32000000000698
100.5,115.75999999999476,99.23999999999069,115.38000000000466
100.47999999998136,100.60000000000582,104.84000000008382,123.55999999999769
100.26000000000931,115.52000000000407,100.5,115.42000000004192
100.4199999999837,116.11999999999534,103.71999999997206,131.3399999999674
100.28000000002794,115.55999999999769,101.35999999998604,115.78000000002794
100.67999999999302,106.91999999999824,101.05999999993946,116.38000000000466
100.20000000001164,116.26000000000931,99.94000000006054,106.44000000000231
100.39999999996508,115.7199999999866,117.5,131.63999999995576
100.32000000000698,100.26000000000931,100.04000000003724,131.38000000000466
100.55999999999769,115.77999999999884,100.85999999998604,116.05999999999769
100.29999999998836,100.17999999999302,108.55999999993946,115.5800000000163
100.5,116.06000000001222,99.88000000000466,122.64000000001396
100.40000000002328,100.09999999999128,100.3200000000652,115.82000000000698
100.96000000002095,115.94000000000231,100.47999999998136,131.71999999997206
99.94000000000231,102.61999999999534,101.4199999999255,115.20000000001164
100.6599999999744,100.55999999999769,100.22000000008848,116.59999999997672
100.03999999997905,102.44000000000231,99.81999999994878,106.5
100.54000000003724,100.48000000001048,102.52000000001864,131.94000000000233
100.20000000001164,111.75999999999476,103.0,131.11999999999534
100.35999999998604,116.89999999999418,101.11999999999534,116.17999999999302
100.17999999999302,110.63999999999942,99.85999999998604,115.62000000005357
100.78000000002794,111.1200000000099,102.61999999999534,122.59999999997672
100.47999999998136,110.15999999998894,102.06000000005588,115.73999999999069
100.26000000000931,110.98000000001048,100.52000000001864,131.70000000001164
100.38000000000466,110.30000000000292,101.93999999994412,115.27999999996972
100.51999999996042,102.59999999999128,106.35999999998604,116.62000000005357
100.29999999998836,100.0,101.92000000004192,106.67999999999302
100.68000000005122,109.38000000000466,100.35999999998604,131.61999999999534
100.05999999999769,118.69999999999708,100.28000000002794,131.35999999998603
100.71999999997206,115.55999999999769,101.11999999999534,115.8400000000256
100.03999999997905,106.36000000000058,100.61999999999534,115.63999999995576
100.30000000004657,116.19999999999708,101.1799999999348,122.72000000003028
100.76000000000931,100.04000000000816,101.28000000002794,115.64000000001396
100.67999999999302,114.86000000000058,107.54000000003724,131.55999999999767
99.69999999995343,120.58000000000176,100.3399999999674,115.87999999994643
100.94000000000231,110.69999999999708,104.28000000002794,116.06000000005588
99.6600000000326,110.41999999999824,110.03999999992084,106.69999999995343
101.14000000001396,110.58000000000176,99.8200000000652,131.48000000003958
100.23999999999069,110.27999999999884,100.45999999996276,131.45999999996275
100.5,120.74000000000524,102.76000000000931,115.73999999999069
100.21999999997206,118.27999999999884,101.40000000002328,116.2400000000489
100.78000000002794,116.0,100.71999999997206,122.47999999998136
100.23999999999069,106.97999999999593,100.6600000000326,115.3399999999674
100.53999999997905,115.89999999999418,100.81999999994878,132.2600000000093
100.02000000001864,115.44000000000231,100.1600000000326,115.8400000000256
100.6599999999744,100.61999999999534,100.3399999999674,116.02000000001864
100.0,115.80000000000292,100.60000000009312,106.23999999999069
100.90000000002328,100.74000000000524,102.0199999999022,132.1599999999744
100.40000000002328,115.0,99.88000000000466,130.79999999998836
100.63999999995576,116.39999999999418,101.35999999998604,116.26000000000931
99.8400000000256,115.72000000000116,99.72000000008848,115.54000000003724
100.71999999997206,106.54000000000816,109.07999999995808,122.67999999999302
100.38000000000466,116.09999999999128,100.69999999995343,115.88000000000466
100.46000000002095,104.9600000000064,100.8200000000652,131.59999999997672
100.40000000002328,110.33999999999652,99.64000000001396,115.09999999997672
100.39999999996508,110.9600000000064,100.71999999997206,116.5800000000163
100.29999999998836,113.61999999999534,100.30000000004657,106.05999999999769
100.44000000000231,122.81999999999243,101.23999999999069,132.2399999999907
100.14000000001396,99.68000000000757,100.23999999999069,115.90000000002328
100.82000000000698,116.45999999999184,100.97999999998136,131.52000000001863
100.32000000000698,115.58000000000176,99.61999999999534,116.07999999995808
100.5,100.80000000000292,101.09999999997672,122.72000000003028
100.29999999998836,115.4600000000064,112.92000000004192,115.47999999998136
100.59999999997672,100.3799999999901,101.31999999994878,131.5
100.20000000001164,115.60000000000582,100.85999999998604,115.5
100.70000000001164,116.44000000000231,100.70000000006983,116.03999999997905
100.0800000000163,122.0,100.64000000001396,106.30000000004657
100.64000000001396,100.77999999999884,121.53999999992084,132.2600000000093
100.21999999997206,115.55999999999769,99.8200000000652,115.07999999995808
100.59999999997672,100.39999999999418,102.31999999994878,132.3400000000256
100.22000000003028,115.52000000000407,101.54000000003724,115.6599999999744
100.64000000001396,116.1200000000099,102.57999999995808,122.48000000003958
100.23999999999069,99.7199999999866,109.44000000006054,115.85999999998604
100.53999999997905,116.36000000000058,102.45999999996276,131.7399999999907
99.70000000001164,102.26000000000931,100.45999999996276,115.73999999999069
101.02000000001864,110.86000000000058,102.5800000000745,115.72000000003028
100.3399999999674,110.5,130.52000000001863,106.95999999996276
100.8400000000256,111.15999999998894,71.19999999995343,131.7600000000093
100.01999999996042,120.14000000001396,102.43999999994412,115.70000000001164
100.55999999999769,118.85999999998604,102.12000000011176,115.8399999999674
100.28000000002794,115.98000000001048,99.79999999993017,115.30000000004657
100.44000000000231,106.86000000000058,100.94000000006054,117.0
100.20000000001164,100.13999999999942,119.65999999991618,106.07999999995808
100.88000000000466,103.27999999999884,101.06000000005588,131.8400000000256
100.26000000000931,100.44000000000231,100.52000000001864,131.47999999998137
100.43999999994412,108.65999999998894,100.88000000000466,115.92000000004192
100.36000000004424,119.22000000000116,99.65999999991618,115.59999999997672
100.26000000000931,112.34000000001106,102.28000000002794,122.53999999997905
100.5,110.47999999999593,101.8399999999674,115.54000000003724
100.09999999997672,111.38000000000466,100.4800000000978,131.88000000000466
100.59999999997672,104.0,101.7599999998929,115.63999999995576
100.80000000004657,113.73999999999069,102.18000000005122,116.3400000000256
100.03999999997905,100.58000000000176,100.11999999999534,105.94000000000231
100.5800000000163,113.02000000000407,107.44000000006054,132.21999999997206
100.27999999996972,109.41999999999824,99.69999999995343,131.40000000002328
100.5800000000163,111.94000000000231,101.23999999999069,116.02000000001864
100.26000000000931,110.61999999999534,99.85999999998604,115.69999999995343
100.32000000000698,110.27999999999884,101.73999999999069,122.48000000003958
100.39999999996508,110.69999999999708,99.92000000004192,115.61999999999534
100.70000000001164,102.68000000000757,111.05999999993946,131.82000000000698
100.0800000000163,101.55999999999769,100.64000000001396,115.27999999996972
100.47999999998136,108.38000000000466,100.78000000002794,116.61999999999534
100.35999999998604,119.89999999999418,100.45999999996276,106.6600000000326
100.67999999999302,110.66000000000348,101.72000000008848,131.95999999996275
100.32000000000698,112.16000000000348,101.95999999996276,131.0
100.3400000000256,108.81999999999243,99.88000000000466,116.05999999999769
99.6599999999744,111.63999999999942,104.02000000001864,115.82000000000698
101.22000000003028,118.54000000000816,105.26000000000931,122.38000000000466
100.35999999998604,111.61999999999534,102.81999999994878,115.28000000002794
100.02000000001864,111.13999999999942,109.54000000003724,132.3399999999674
100.53999999997905,113.5399999999936,100.81999999994878,116.22000000003028
100.5800000000163,117.06000000001222,100.71999999997206,114.94000000000231
100.32000000000698,109.97999999999593,105.0800000000745,107.1599999999744
100.63999999995576,111.5399999999936,108.1600000000326,131.6600000000326
100.26000000000931,109.60000000000582,101.31999999994878,131.38000000000466
100.52000000001864,110.97999999999593,101.3399999999674,116.39999999996508
100.26000000000931,120.38000000000466,100.26000000000931,115.26000000000931
100.88000000000466,110.81999999999243,106.1600000000326,122.35999999998604
99.57999999995808,110.44000000000231,101.59999999997672,116.0
100.48000000003958,110.77999999999884,100.47999999998136,131.67999999999302
100.76000000000931,110.4600000000064,100.0,115.32000000000698
100.47999999998136,120.86000000000058,102.71999999997206,116.3400000000256
100.5,110.67999999999302,101.3200000000652,106.61999999999534
100.29999999998836,110.13999999999942,101.07999999995808,131.82000000000698
100.23999999999069,110.82000000000698,109.73999999999069,131.45999999996275
100.79999999998836,110.31999999999243,101.85999999998604,115.86000000004424
99.96000000002095,120.40000000000872,100.62000000011176,115.89999999996508
100.6600000000326,110.73999999999069,101.09999999997672,122.64000000001396
100.0,110.5,101.0,115.59999999997672
100.6599999999744,111.0,100.81999999994878,132.10000000003492
100.46000000002095,109.9600000000064,100.0800000000745,114.82000000000698
100.39999999996508,121.31999999999243,102.5,116.55999999999769
100.17999999999302,110.10000000000582,108.6799999999348,106.79999999998836
100.5800000000163,110.82000000000698,101.02000000001864,131.70000000001164
100.22000000003028,110.33999999999652,101.95999999996276,131.21999999997206
100.55999999999769,102.59999999999128,101.61999999999534,116.26000000000931
100.13999999995576,100.2800000000134,100.97999999998136,115.0
100.55999999999769,109.09999999999128,106.7400000001071,123.05999999999769
99.90000000002328,110.38000000000466,112.43999999994412,115.5800000000163
100.88000000000466,102.52000000000407,100.73999999999069,131.8399999999674
100.39999999996508,100.11999999999534,100.35999999998604,115.54000000003724
100.64000000001396,109.13999999999942,102.96000000007916,116.26000000000931
100.29999999998836,111.30000000000292,99.69999999995343,106.51999999996042
100.30000000004657,101.58000000000176,102.19999999995343,131.64000000001397
100.32000000000698,100.25999999999476,107.34000000008382,131.4199999999837
100.6599999999744,109.10000000000582,101.29999999993017,115.90000000002328
99.79999999998836,118.91999999999824,101.80000000004657,115.77999999996972
100.97999999998136,112.05999999999769,102.14000000001396,122.52000000001864
100.2400000000489,110.86000000000058,108.38000000000466,115.8400000000256
100.61999999999534,111.25999999999476,102.11999999999534,131.69999999995343
99.59999999997672,109.55999999999769,100.5,115.94000000000231
101.03999999997905,120.82000000000698,100.53999999992084,116.14000000001396
99.96000000002095,110.77999999999884,100.14000000001396,106.52000000001864
101.0800000000163,110.25999999999476,100.56000000005588,131.5
99.88000000000466,109.86000000000058,100.3399999999674,131.27999999996973
100.81999999994878,103.47999999999593,101.09999999997672,115.92000000004192
100.1600000000326,100.40000000000872,99.84000000008382,115.95999999996276
100.64000000001396,102.36000000000058,101.05999999993946,122.44000000000231
100.30000000004657,115.45999999999184,100.02000000001864,115.82000000000698
100.57999999995808,104.22000000000116,101.31999999994878,131.7600000000093
100.1799999999348,100.26000000000931,101.60000000009312,116.11999999999534
100.36000000010245,102.73999999999069,101.63999999989755,115.79999999998836
100.45999999996276,106.6200000000099,100.90000000002328,105.98000000003958
100.8399999999674,128.7399999999907,106.8200000000652,132.3399999999674
99.88000000000466,114.5,100.27999999991152,130.97999999998137
100.8399999999674,107.34000000001106,100.61999999999534,116.30000000004657
99.6600000000326,113.8799999999901,100.30000000004657,115.19999999995343
100.94000000006054,117.16000000000348,101.57999999995808,122.94000000000231
100.43999999994412,110.08000000000176,99.46000000007916,115.36000000004424
100.61999999999534,110.91999999999824,101.15999999991618,132.21999999997206
99.80000000004657,110.36000000000058,100.22000000008848,115.46000000002095
101.27999999991152,110.63999999999942,100.38000000000466,116.1599999999744
99.72000000008848,110.38000000000466,100.11999999999534,106.46000000002095
100.65999999991618,102.61999999999534,101.26000000000931,131.79999999998836
100.30000000004657,100.13999999999942,100.4199999999255,131.35999999998603
100.54000000003724,108.86000000000058,100.6600000000326,116.10000000003492
99.8399999999674,110.52000000000407,99.71999999997206,115.95999999996276
100.43999999994412,102.75999999999476,101.3399999999674,122.44000000000231
100.64000000001396,100.16000000000348,100.1600000000326,115.55999999999769
100.70000000006983,109.0,101.18000000005122,132.17999999999302
99.6799999999348,110.30000000000292,101.28000000002794,115.2400000000489
101.26000000000931,102.83999999999652,101.6799999999348,116.01999999996042
100.3200000000652,100.09999999999128,100.26000000000931,106.35999999998604
100.47999999998136,109.10000000000582,101.59999999997672,131.96000000002095
100.40000000002328,110.08000000000176,107.21999999997206,131.53999999997905
100.3399999999674,102.63999999999942,101.0800000000745,128.38000000000466
100.3399999999674,100.19999999999708,100.6600000000326,113.18000000005122
100.96000000007916,108.77999999999884,104.29999999993017,107.27999999996972
99.39999999990688,121.18000000000757,100.57999999995808,131.35999999998603
100.96000000007916,109.89999999999418,101.72000000008848,116.55999999999769
100.23999999999069,114.4600000000064,100.59999999997672,130.96000000002095
100.45999999996276,106.0,101.76000000000931,115.85999999998604
99.69999999995343,110.89999999999418,103.1600000000326,122.54000000003724
101.02000000001864,121.18000000000757,102.03999999992084,115.87999999994643
100.38000000000466,109.73999999999069,102.5,130.88000000000466
100.44000000006054,111.19999999999708,100.02000000001864,116.46000000002095
100.52000000001864,110.52000000000407,99.73999999999069,115.73999999999069
100.55999999993946,110.80000000000292,112.38000000000466,106.55999999999769
100.3399999999674,120.02000000000407,88.59999999997672,131.28000000002794
100.60000000009312,110.61999999999534,101.23999999999069,116.5
100.2599999998929,110.24000000000524,107.34000000008382,131.44000000000233
100.3200000000652,110.83999999999652,103.45999999996276,116.01999999996042
100.52000000001864,110.61999999999534,101.30000000004657,122.55999999999769
100.3399999999674,120.61999999999534,101.3399999999674,115.92000000004192
100.14000000001396,110.94000000000231,99.76000000000931,131.1599999999744
100.61999999999534,110.18000000000757,101.43999999994412,115.82000000000698
99.97999999998136,110.69999999999708,99.6600000000326,115.97999999998136
100.95999999996276,110.41999999999824,100.95999999996276,107.02000000001864
100.3200000000652,120.25999999999476,107.44000000006054,131.38000000000466
100.59999999997672,110.84000000001106,101.57999999995808,116.05999999999769
100.14000000001396,110.89999999999418,101.61999999999534,131.35999999998603
100.5,110.61999999999534,102.0800000000745,116.04000000003724
100.18000000005122,101.94000000000231,101.1799999999348,121.85999999998604
100.63999999989755,100.48000000001048,106.23999999999069,116.29999999998836
100.10000000009312,108.7199999999866,100.46000000007916,131.3400000000256
100.55999999993946,112.0,101.2599999998929,116.13999999995576
99.8399999999674,100.94000000000231,100.38000000000466,115.92000000004192
101.04000000003724,100.76000000000931,100.64000000001396,106.88000000000466
100.26000000000931,108.65999999998894,100.23999999999069,131.6599999999744
100.57999999995808,110.9200000000128,100.40000000002328,115.6599999999744
100.34000000008382,113.09999999999128,100.54000000003724,130.7400000000489
100.88000000000466,122.4600000000064,100.57999999995808,116.63999999995576
99.95999999996276,101.36000000000058,100.42000000004192,121.70000000001164
100.52000000001864,115.01999999998952,100.23999999999069,116.5
99.79999999993017,115.80000000000292,100.23999999999069,131.60000000003492
100.64000000001396,101.52000000000407,101.31999999994878,115.79999999998836
100.44000000006054,114.72000000000116,100.36000000010245,115.95999999996276
100.64000000001396,100.38000000000466,100.47999999998136,106.80000000004657
100.19999999995343,115.45999999999184,99.95999999996276,131.29999999998836
100.57999999995808,116.41999999999824,101.09999999997672,115.85999999998604
100.1600000000326,122.18000000000757,103.23999999999069,131.64000000001397
100.76000000000931,101.47999999999593,102.84000000008382,115.88000000000466
100.23999999999069,114.75999999999476,99.76000000000931,122.29999999998836
100.38000000000466,100.34000000001106,101.03999999992084,116.17999999999302
100.31999999994878,115.5399999999936,100.30000000004657,131.38000000000466
100.78000000002794,116.67999999999302,101.05999999993946,116.14000000001396
99.78000000002794,99.9600000000064,99.92000000004192,115.35999999998604
101.04000000003724,107.9600000000064,120.80000000004657,107.20000000001164
100.14000000001396,113.75999999999476,100.1799999999348,130.94000000000233
100.65999999991618,106.9600000000064,102.56000000005588,116.29999999998836
99.68000000005122,110.25999999999476,114.38000000000466,131.53999999997905
101.0,111.05999999999769,101.1799999999348,115.86000000004424
100.31999999994878,113.44000000000231,99.85999999998604,122.4199999999837
100.78000000002794,117.25999999999476,101.28000000002794,116.82000000000698
100.14000000001396,110.02000000000407,101.57999999995808,130.51999999996042
99.90000000002328,111.17999999999302,100.36000000010245,116.46000000002095
100.23999999999069,109.94000000000231,101.77999999991152,115.1599999999744
100.93999999994412,102.84000000001106,100.72000000008848,107.26000000000931
99.76000000000931,101.35999999998604,102.07999999995808,131.32000000000698
101.14000000001396,108.04000000000816,102.11999999999534,115.88000000000466
100.21999999997206,110.31999999999243,99.80000000004657,131.79999999998836
100.56000000005588,103.30000000000292,108.03999999992084,115.76000000000931
100.26000000000931,99.69999999999708,100.73999999999069,122.3400000000256
100.53999999992084,109.9600000000064,102.04000000003724,115.79999999998836
100.34000000008382,120.0,101.09999999997672,131.59999999997672
100.45999999996276,111.02000000000407,101.42000000004192,115.92000000004192
100.68000000005122,110.05999999999769,101.0,115.85999999998604
100.35999999998604,110.59999999999128,101.1600000000326,106.73999999999069
99.81999999994878,102.5,99.95999999996276,131.90000000002328
100.95999999996276,100.68000000000757,101.07999999995808,115.67999999999302
100.36000000010245,109.11999999999534,100.90000000002328,131.32000000000698
100.35999999998604,110.19999999999708,101.09999999997672,116.03999999997905
100.15999999991618,102.16000000000348,117.11999999999534,137.44000000000233
100.64000000001396,100.6200000000099,102.52000000001864,115.89999999996508
100.34000000008382,108.67999999999302,100.35999999998604,131.4200000000419
100.57999999995808,110.41999999999824,100.8399999999674,116.94000000000231
100.09999999997672,102.52000000000407,101.60000000009312,120.97999999998136
100.47999999998136,100.67999999999302,102.4199999999255,116.78000000002794
100.26000000000931,108.94000000000231,99.73999999999069,131.17999999999302
100.64000000001396,110.33999999999652,109.02000000001864,116.17999999999302
100.38000000000466,102.26000000000931,100.61999999999534,115.44000000000231
100.57999999995808,100.44000000000231,102.34000000008382,107.05999999999769
99.61999999999534,109.01999999998952,99.39999999990688,131.2399999999907
100.84000000008382,118.08000000000176,101.22000000008848,116.27999999996972
100.4199999999255,116.1200000000099,101.3399999999674,130.7400000000489
100.42000000004192,107.0,101.1799999999348,116.73999999999069
100.47999999998136,115.45999999999184,110.11999999999534,122.32000000000698
100.44000000006054,101.4600000000064,100.56000000005588,115.69999999995343
100.11999999999534,114.47999999999593,101.95999999996276,131.04000000003725
100.55999999993946,115.91999999999824,102.22000000008848,116.44000000000231
100.56000000005588,100.52000000000407,100.2599999998929,115.8399999999674
100.59999999997672,116.31999999999243,101.90000000002328,107.14000000001396
100.1600000000326,99.70000000001164,100.3200000000652,131.03999999997905
100.73999999999069,116.25999999999476,100.64000000001396,115.96000000002095
100.14000000001396,101.97999999999593,100.31999999994878,131.85999999998603
100.69999999995343,111.08000000000176,105.64000000001396,115.70000000001164
100.21999999997206,110.33999999999652,99.92000000004192,122.10000000003492
100.38000000000466,114.24000000000524,101.29999999993017,116.03999999997905
100.40000000002328,121.55999999999769,99.90000000002328,130.9199999999837
